date,time,location,growth
2020-02-06,15,Vermont,0
2020-02-06,15,Virgin Islands,0
2020-02-06,15,Virginia,0
2020-02-06,15,Washington,0
2020-02-06,15,West Virginia,0
2020-02-06,15,Wisconsin,0
2020-02-06,15,Wyoming,0
2020-02-07,16,Alabama,0
2020-02-07,16,Alaska,0
2020-02-07,16,American Samoa,0
2020-02-07,16,Arizona,0
2020-02-07,16,Arkansas,0
2020-02-07,16,California,0
2020-02-07,16,Colorado,0
2020-02-07,16,Connecticut,0
2020-02-07,16,Delaware,0
2020-02-07,16,Diamond Princess,0
2020-02-07,16,District of Columbia,0
2020-02-07,16,Florida,0
2020-02-07,16,Georgia,0
2020-02-07,16,Grand Princess,0
2020-02-07,16,Guam,0
2020-02-07,16,Hawaii,0
2020-02-07,16,Idaho,0
2020-02-07,16,Illinois,0
2020-02-07,16,Indiana,0
2020-02-07,16,Iowa,0
2020-02-07,16,Kansas,0
2020-02-07,16,Kentucky,0
2020-02-07,16,Louisiana,0
2020-02-07,16,Maine,0
2020-02-07,16,Maryland,0
2020-02-07,16,Massachusetts,1
