date,time,location,count
2020-05-29,129,North East,823231
2020-05-29,129,Other,10236
2020-05-29,129,Pacific West,132939
2020-05-29,129,South,299318
2020-05-29,129,South West,86946
2020-05-30,130,Mid West,356559
2020-05-30,130,Mountain West,48354
2020-05-30,130,North East,828084
2020-05-30,130,Other,10422
2020-05-30,130,Pacific West,136535
2020-05-30,130,South,305681
2020-05-30,130,South West,89793
2020-05-31,131,Mid West,360807
2020-05-31,131,Mountain West,49060
2020-05-31,131,North East,831966
2020-05-31,131,Other,10504
2020-05-31,131,Pacific West,139032
2020-05-31,131,South,310798
2020-05-31,131,South West,92298
2020-06-01,132,Mid West,364137
2020-06-01,132,Mountain West,49546
2020-06-01,132,North East,835729
2020-06-01,132,Other,10570
2020-06-01,132,Pacific West,142155
2020-06-01,132,South,315705
2020-06-01,132,South West,93551
2020-06-02,133,Mid West,368468
2020-06-02,133,Mountain West,50216
2020-06-02,133,North East,840103
2020-06-02,133,Other,10601
2020-06-02,133,Pacific West,144872
2020-06-02,133,South,321892
2020-06-02,133,South West,96630
2020-06-03,134,Mid West,372677
2020-06-03,134,Mountain West,50881
2020-06-03,134,North East,843837
2020-06-03,134,Other,10742
2020-06-03,134,Pacific West,147441
2020-06-03,134,South,327832
2020-06-03,134,South West,99378
2020-06-04,135,Mid West,376932
2020-06-04,135,Mountain West,51752
2020-06-04,135,North East,847593
2020-06-04,135,Other,10860
2020-06-04,135,Pacific West,150611
2020-06-04,135,South,334591
2020-06-04,135,South West,101817
2020-06-05,136,Mid West,381942
2020-06-05,136,Mountain West,52761
2020-06-05,136,North East,851684
2020-06-05,136,Other,10947
2020-06-05,136,Pacific West,154582
2020-06-05,136,South,341956
2020-06-05,136,South West,105633
2020-06-06,137,Mid West,385620
2020-06-06,137,Mountain West,53755
2020-06-06,137,North East,855460
2020-06-06,137,Other,11047
2020-06-06,137,Pacific West,157877
2020-06-06,137,South,348413
2020-06-06,137,South West,108738
2020-06-07,138,Mid West,388533
2020-06-07,138,Mountain West,54367
2020-06-07,138,North East,857894
2020-06-07,138,Other,11114
2020-06-07,138,Pacific West,160318
2020-06-07,138,South,355016
2020-06-07,138,South West,111330
2020-06-08,139,Mid West,391284
2020-06-08,139,Mountain West,55018
2020-06-08,139,North East,860577
2020-06-08,139,Other,11181
2020-06-08,139,Pacific West,164069
2020-06-08,139,South,360789
2020-06-08,139,South West,113146
2020-06-09,140,Mid West,394159
2020-06-09,140,Mountain West,55696
2020-06-09,140,North East,863152
2020-06-09,140,Other,11282
2020-06-09,140,Pacific West,167332
2020-06-09,140,South,367206
2020-06-09,140,South West,115598
2020-06-10,141,Mid West,397126
2020-06-10,141,Mountain West,56382
2020-06-10,141,North East,866059
2020-06-10,141,Other,11361
2020-06-10,141,Pacific West,170463
2020-06-10,141,South,374122
2020-06-10,141,South West,119863
2020-06-11,142,Mid West,400748
2020-06-11,142,Mountain West,57204
2020-06-11,142,North East,869114
2020-06-11,142,Other,11417
2020-06-11,142,Pacific West,174823
2020-06-11,142,South,381834
2020-06-11,142,South West,123278
2020-06-12,143,Mid West,404081
2020-06-12,143,Mountain West,58056
2020-06-12,143,North East,872081
2020-06-12,143,Other,11534
2020-06-12,143,Pacific West,178610
2020-06-12,143,South,391487
2020-06-12,143,South West,127483
2020-06-13,144,Mid West,407291
2020-06-13,144,Mountain West,58986
2020-06-13,144,North East,875149
2020-06-13,144,Other,11606
2020-06-13,144,Pacific West,182403
2020-06-13,144,South,401906
2020-06-13,144,South West,131259
2020-06-14,145,Mid West,409880
2020-06-14,145,Mountain West,59704
2020-06-14,145,North East,877044
2020-06-14,145,Other,11675
2020-06-14,145,Pacific West,185290
2020-06-14,145,South,410063
2020-06-14,145,South West,133963
2020-06-15,146,Mid West,412624
2020-06-15,146,Mountain West,60309
2020-06-15,146,North East,879256
2020-06-15,146,Other,11715
2020-06-15,146,Pacific West,189187
2020-06-15,146,South,417115
2020-06-15,146,South West,136869
2020-06-16,147,Mid West,415359
2020-06-16,147,Mountain West,61227
2020-06-16,147,North East,881465
2020-06-16,147,Other,11737
2020-06-16,147,Pacific West,193087
2020-06-16,147,South,425191
2020-06-16,147,South West,142702
2020-06-17,148,Mid West,418489
2020-06-17,148,Mountain West,62245
2020-06-17,148,North East,883697
2020-06-17,148,Other,11776
2020-06-17,148,Pacific West,197330
2020-06-17,148,South,434886
2020-06-17,148,South West,148844
2020-06-18,149,Mid West,422388
2020-06-18,149,Mountain West,63451
2020-06-18,149,North East,885817
2020-06-18,149,Other,11846
2020-06-18,149,Pacific West,202258
2020-06-18,149,South,444442
2020-06-18,149,South West,154932
2020-06-19,150,Mid West,426163
2020-06-19,150,Mountain West,64846
2020-06-19,150,North East,888394
2020-06-19,150,Other,11906
2020-06-19,150,Pacific West,206657
2020-06-19,150,South,455526
2020-06-19,150,South West,162623
2020-06-20,151,Mid West,429810
2020-06-20,151,Mountain West,66273
2020-06-20,151,North East,890632
2020-06-20,151,Other,11992
2020-06-20,151,Pacific West,211863
2020-06-20,151,South,467279
2020-06-20,151,South West,170183
2020-06-21,152,Mid West,433399
2020-06-21,152,Mountain West,67161
2020-06-21,152,North East,892573
2020-06-21,152,Other,12033
2020-06-21,152,Pacific West,215958
2020-06-21,152,South,476779
2020-06-21,152,South West,176097
2020-06-22,153,Mid West,436415
2020-06-22,153,Mountain West,68359
2020-06-22,153,North East,894792
2020-06-22,153,Other,12078
2020-06-22,153,Pacific West,222415
2020-06-22,153,South,487533
2020-06-22,153,South West,183084
2020-06-23,154,Mid West,439603
2020-06-23,154,Mountain West,69441
2020-06-23,154,North East,897197
2020-06-23,154,Other,12127
2020-06-23,154,Pacific West,229871
2020-06-23,154,South,500449
2020-06-23,154,South West,192196
2020-06-24,155,Mid West,443176
2020-06-24,155,Mountain West,70751
2020-06-24,155,North East,899155
2020-06-24,155,Other,12189
2020-06-24,155,Pacific West,235110
2020-06-24,155,South,515516
2020-06-24,155,South West,199413
2020-06-25,156,Mid West,448414
2020-06-25,156,Mountain West,72706
2020-06-25,156,North East,901624
2020-06-25,156,Other,12231
2020-06-25,156,Pacific West,240880
2020-06-25,156,South,530684
2020-06-25,156,South West,209127
2020-06-26,157,Mid West,453636
2020-06-26,157,Mountain West,74148
2020-06-26,157,North East,904277
2020-06-26,157,Other,12278
2020-06-26,157,Pacific West,247394
2020-06-26,157,South,550925
2020-06-26,157,South West,218361
2020-06-27,158,Mid West,458226
2020-06-27,158,Mountain West,76555
2020-06-27,158,North East,906653
2020-06-27,158,Other,12328
2020-06-27,158,Pacific West,252100
2020-06-27,158,South,568912
2020-06-27,158,South West,227604
2020-06-28,159,Mid West,462438
2020-06-28,159,Mountain West,78169
2020-06-28,159,North East,908696
2020-06-28,159,Other,12382
2020-06-28,159,Pacific West,257549
2020-06-28,159,South,587042
2020-06-28,159,South West,236511
2020-06-29,160,Mid West,466543
2020-06-29,160,Mountain West,80190
2020-06-29,160,North East,910825
2020-06-29,160,Other,12446
2020-06-29,160,Pacific West,266379
2020-06-29,160,South,603105
2020-06-29,160,South West,243356
2020-06-30,161,Mid West,471031
2020-06-30,161,Mountain West,81959
2020-06-30,161,North East,913303
2020-06-30,161,Other,12540
2020-06-30,161,Pacific West,274957
2020-06-30,161,South,620528
2020-06-30,161,South West,254506
2020-07-01,162,Mid West,476033
2020-07-01,162,Mountain West,83746
2020-07-01,162,North East,915608
2020-07-01,162,Other,12633
2020-07-01,162,Pacific West,283157
2020-07-01,162,South,640368
2020-07-01,162,South West,268767
2020-07-02,163,Mid West,481960
2020-07-02,163,Mountain West,85581
2020-07-02,163,North East,918941
2020-07-02,163,Other,12712
2020-07-02,163,Pacific West,292175
2020-07-02,163,South,665455
2020-07-02,163,South West,279076
2020-07-03,164,Mid West,487680
2020-07-03,164,Mountain West,87900
2020-07-03,164,North East,922074
2020-07-03,164,Other,12787
2020-07-03,164,Pacific West,297197
2020-07-03,164,South,688513
2020-07-03,164,South West,291590
2020-07-04,165,Mid West,492676
2020-07-04,165,Mountain West,90126
2020-07-04,165,North East,924182
2020-07-04,165,Other,12838
2020-07-04,165,Pacific West,300420
2020-07-04,165,South,711402
2020-07-04,165,South West,301646
2020-07-05,166,Mid West,497478
2020-07-05,166,Mountain West,92014
2020-07-05,166,North East,926157
2020-07-05,166,Other,12902
2020-07-05,166,Pacific West,313214
2020-07-05,166,South,732285
2020-07-05,166,South West,308820
2020-07-06,167,Mid West,501849
2020-07-06,167,Mountain West,93611
2020-07-06,167,North East,928554
2020-07-06,167,Other,13182
2020-07-06,167,Pacific West,320855
2020-07-06,167,South,748366
2020-07-06,167,South West,320615
2020-07-07,168,Mid West,507886
2020-07-07,168,Mountain West,96057
2020-07-07,168,North East,931331
2020-07-07,168,Other,13318
2020-07-07,168,Pacific West,334542
2020-07-07,168,South,769658
2020-07-07,168,South West,334995
2020-07-08,169,Mid West,514276
2020-07-08,169,Mountain West,98252
2020-07-08,169,North East,933922
2020-07-08,169,Other,13425
2020-07-08,169,Pacific West,343897
2020-07-08,169,South,796106
2020-07-08,169,South West,347649
2020-07-09,170,Mid West,521091
2020-07-09,170,Mountain West,100449
2020-07-09,170,North East,936687
2020-07-09,170,Other,13550
2020-07-09,170,Pacific West,354920
2020-07-09,170,South,819837
2020-07-09,170,South West,363560
2020-07-10,171,Mid West,529137
2020-07-10,171,Mountain West,103634
2020-07-10,171,North East,939784
2020-07-10,171,Other,13740
2020-07-10,171,Pacific West,364306
2020-07-10,171,South,849894
2020-07-10,171,South West,377458
2020-07-11,172,Mid West,536653
2020-07-11,172,Mountain West,106306
2020-07-11,172,North East,942413
2020-07-11,172,Other,13900
2020-07-11,172,Pacific West,372698
2020-07-11,172,South,876825
2020-07-11,172,South West,389196
2020-07-12,173,Mid West,543033
2020-07-12,173,Mountain West,108603
2020-07-12,173,North East,944874
2020-07-12,173,Other,14108
2020-07-12,173,Pacific West,380373
2020-07-12,173,South,905765
2020-07-12,173,South West,400320
2020-07-13,174,Mid West,548663
2020-07-13,174,Mountain West,110931
2020-07-13,174,North East,947422
2020-07-13,174,Other,14420
2020-07-13,174,Pacific West,390650
2020-07-13,174,South,934814
2020-07-13,174,South West,408969
2020-07-14,175,Mid West,555033
2020-07-14,175,Mountain West,113405
2020-07-14,175,North East,950879
2020-07-14,175,Other,14556
2020-07-14,175,Pacific West,404499
2020-07-14,175,South,961596
2020-07-14,175,South West,423328
2020-07-15,176,Mid West,563026
2020-07-15,176,Mountain West,116044
2020-07-15,176,North East,954436
2020-07-15,176,Other,14813
2020-07-15,176,Pacific West,414276
2020-07-15,176,South,990083
2020-07-15,176,South West,438253
2020-07-16,177,Mid West,571112
2020-07-16,177,Mountain West,119877
2020-07-16,177,North East,957430
2020-07-16,177,Other,14947
2020-07-16,177,Pacific West,425889
2020-07-16,177,South,1022077
2020-07-16,177,South West,456701
2020-07-17,178,Mid West,579686
2020-07-17,178,Mountain West,123399
2020-07-17,178,North East,960733
2020-07-17,178,Other,15153
2020-07-17,178,Pacific West,435564
2020-07-17,178,South,1052304
2020-07-17,178,South West,472866
2020-07-18,179,Mid West,587513
2020-07-18,179,Mountain West,126479
2020-07-18,179,North East,963549
2020-07-18,179,Other,15442
2020-07-18,179,Pacific West,444453
2020-07-18,179,South,1079549
2020-07-18,179,South West,485190
2020-07-19,180,Mid West,594478
2020-07-19,180,Mountain West,129557
2020-07-19,180,North East,965802
2020-07-19,180,Other,15839
2020-07-19,180,Pacific West,452107
2020-07-19,180,South,1109244
2020-07-19,180,South West,495864
2020-07-20,181,Mid West,601833
2020-07-20,181,Mountain West,131880
2020-07-20,181,North East,968827
2020-07-20,181,Other,16163
2020-07-20,181,Pacific West,464288
2020-07-20,181,South,1135158
2020-07-20,181,South West,506219
2020-07-21,182,Mid West,608906
2020-07-21,182,Mountain West,134371
2020-07-21,182,North East,972457
2020-07-21,182,Other,16503
2020-07-21,182,Pacific West,476978
2020-07-21,182,South,1161959
2020-07-21,182,South West,517433
2020-07-22,183,Mid West,617544
2020-07-22,183,Mountain West,137355
2020-07-22,183,North East,975512
2020-07-22,183,Other,16699
2020-07-22,183,Pacific West,490009
2020-07-22,183,South,1191105
2020-07-22,183,South West,532298
2020-07-23,184,Mid West,627201
2020-07-23,184,Mountain West,140324
2020-07-23,184,North East,978689
2020-07-23,184,Other,17003
2020-07-23,184,Pacific West,500712
2020-07-23,184,South,1220789
2020-07-23,184,South West,544315
2020-07-24,185,Mid West,637128
2020-07-24,185,Mountain West,143535
2020-07-24,185,North East,983282
2020-07-24,185,Other,17322
2020-07-24,185,Pacific West,511455
2020-07-24,185,South,1254165
2020-07-24,185,South West,555354
2020-07-25,186,Mid West,645974
2020-07-25,186,Mountain West,146759
2020-07-25,186,North East,986897
2020-07-25,186,Other,17640
2020-07-25,186,Pacific West,519324
2020-07-25,186,South,1281743
2020-07-25,186,South West,569279
2020-07-26,187,Mid West,654445
2020-07-26,187,Mountain West,149146
2020-07-26,187,North East,989569
2020-07-26,187,Other,17897
2020-07-26,187,Pacific West,526508
2020-07-26,187,South,1309783
2020-07-26,187,South West,575132
2020-07-27,188,Mid West,661689
2020-07-27,188,Mountain West,151397
2020-07-27,188,North East,994028
2020-07-27,188,Other,18179
2020-07-27,188,Pacific West,533496
2020-07-27,188,South,1336006
2020-07-27,188,South West,583632
2020-07-28,189,Mid West,669518
2020-07-28,189,Mountain West,154388
2020-07-28,189,North East,997579
2020-07-28,189,Other,18448
2020-07-28,189,Pacific West,547522
2020-07-28,189,South,1362559
2020-07-28,189,South West,594198
2020-07-29,190,Mid West,678971
2020-07-29,190,Mountain West,156774
2020-07-29,190,North East,1001273
2020-07-29,190,Other,18632
2020-07-29,190,Pacific West,562967
2020-07-29,190,South,1389970
2020-07-29,190,South West,607457
2020-07-30,191,Mid West,689656
2020-07-30,191,Mountain West,159466
2020-07-30,191,North East,1004955
2020-07-30,191,Other,18912
2020-07-30,191,Pacific West,572462
2020-07-30,191,South,1418686
2020-07-30,191,South West,619506
2020-07-31,192,Mid West,699582
2020-07-31,192,Mountain West,162500
2020-07-31,192,North East,1009172
2020-07-31,192,Other,19079
2020-07-31,192,Pacific West,580678
2020-07-31,192,South,1446300
2020-07-31,192,South West,634243
2020-08-01,193,Mid West,707862
2020-08-01,193,Mountain West,165003
2020-08-01,193,North East,1012298
2020-08-01,193,Other,19724
2020-08-01,193,Pacific West,589034
2020-08-01,193,South,1471529
2020-08-01,193,South West,643943
2020-08-02,194,Mid West,714836
2020-08-02,194,Mountain West,167218
2020-08-02,194,North East,1014863
2020-08-02,194,Other,20095
2020-08-02,194,Pacific West,595701
2020-08-02,194,South,1493792
2020-08-02,194,South West,649157
2020-08-03,195,Mid West,721492
2020-08-03,195,Mountain West,169447
2020-08-03,195,North East,1018405
2020-08-03,195,Other,20438
2020-08-03,195,Pacific West,601472
2020-08-03,195,South,1510200
2020-08-03,195,South West,658775
2020-08-04,196,Mid West,729372
2020-08-04,196,Mountain West,171914
2020-08-04,196,North East,1021689
2020-08-04,196,Other,20861
2020-08-04,196,Pacific West,612515
2020-08-04,196,South,1531634
2020-08-04,196,South West,669527
2020-08-05,197,Mid West,738064
2020-08-05,197,Mountain West,174204
2020-08-05,197,North East,1024736
2020-08-05,197,Other,21203
2020-08-05,197,Pacific West,617651
2020-08-05,197,South,1553751
2020-08-05,197,South West,682336
2020-08-06,198,Mid West,747486
2020-08-06,198,Mountain West,176864
2020-08-06,198,North East,1027831
2020-08-06,198,Other,21453
2020-08-06,198,Pacific West,629660
2020-08-06,198,South,1577025
2020-08-06,198,South West,691107
2020-08-07,199,Mid West,756976
2020-08-07,199,Mountain West,179483
2020-08-07,199,North East,1031151
2020-08-07,199,Other,21951
2020-08-07,199,Pacific West,636485
2020-08-07,199,South,1603443
2020-08-07,199,South West,700259
2020-08-08,200,Mid West,765728
2020-08-08,200,Mountain West,181895
2020-08-08,200,North East,1033930
2020-08-08,200,Other,22366
2020-08-08,200,Pacific West,645688
2020-08-08,200,South,1626743
2020-08-08,200,South West,707847
2020-08-09,201,Mid West,773331
2020-08-09,201,Mountain West,183694
2020-08-09,201,North East,1036571
2020-08-09,201,Other,22833
2020-08-09,201,Pacific West,652109
2020-08-09,201,South,1647339
2020-08-09,201,South West,714689
2020-08-10,202,Mid West,780084
2020-08-10,202,Mountain West,185563
2020-08-10,202,North East,1039866
2020-08-10,202,Other,23292
2020-08-10,202,Pacific West,667594
2020-08-10,202,South,1661186
2020-08-10,202,South West,721714
2020-08-11,203,Mid West,787830
2020-08-11,203,Mountain West,187488
2020-08-11,203,North East,1042997
2020-08-11,203,Other,23712
2020-08-11,203,Pacific West,673272
2020-08-11,203,South,1679620
2020-08-11,203,South West,731290
2020-08-12,204,Mid West,795973
2020-08-12,204,Mountain West,189382
2020-08-12,204,North East,1046130
2020-08-12,204,Other,24417
2020-08-12,204,Pacific West,686770
2020-08-12,204,South,1701809
2020-08-12,204,South West,738539
2020-08-13,205,Mid West,805787
2020-08-13,205,Mountain West,191448
2020-08-13,205,North East,1050103
2020-08-13,205,Other,24663
2020-08-13,205,Pacific West,694748
2020-08-13,205,South,1721048
2020-08-13,205,South West,746965
2020-08-14,206,Mid West,816290
2020-08-14,206,Mountain West,194158
2020-08-14,206,North East,1053973
2020-08-14,206,Other,25256
2020-08-14,206,Pacific West,711314
2020-08-14,206,South,1741623
2020-08-14,206,South West,756912
2020-08-15,207,Mid West,826209
2020-08-15,207,Mountain West,196128
2020-08-15,207,North East,1056886
2020-08-15,207,Other,25680
2020-08-15,207,Pacific West,717725
2020-08-15,207,South,1758804
2020-08-15,207,South West,764884
2020-08-16,208,Mid West,833027
2020-08-16,208,Mountain West,197825
2020-08-16,208,North East,1058778
2020-08-16,208,Other,25930
2020-08-16,208,Pacific West,724745
2020-08-16,208,South,1772469
2020-08-16,208,South West,774723
2020-08-17,209,Mid West,840152
2020-08-17,209,Mountain West,199291
2020-08-17,209,North East,1061709
2020-08-17,209,Other,26520
2020-08-17,209,Pacific West,730959
2020-08-17,209,South,1784345
2020-08-17,209,South West,781005
2020-08-18,210,Mid West,846549
2020-08-18,210,Mountain West,200954
2020-08-18,210,North East,1064409
2020-08-18,210,Other,27275
2020-08-18,210,Pacific West,740656
2020-08-18,210,South,1799458
2020-08-18,210,South West,789714
2020-08-19,211,Mid West,855440
2020-08-19,211,Mountain West,202517
2020-08-19,211,North East,1067040
2020-08-19,211,Other,27439
2020-08-19,211,Pacific West,750747
2020-08-19,211,South,1816876
2020-08-19,211,South West,796349
2020-08-20,212,Mid West,864565
2020-08-20,212,Mountain West,204435
2020-08-20,212,North East,1069774
2020-08-20,212,Other,27764
2020-08-20,212,Pacific West,757055
2020-08-20,212,South,1834351
2020-08-20,212,South West,802551
2020-08-21,213,Mid West,874351
2020-08-21,213,Mountain West,206212
2020-08-21,213,North East,1072816
2020-08-21,213,Other,28388
2020-08-21,213,Pacific West,764634
2020-08-21,213,South,1853360
2020-08-21,213,South West,808987
2020-08-22,214,Mid West,885090
2020-08-22,214,Mountain West,208344
2020-08-22,214,North East,1075655
2020-08-22,214,Other,28749
2020-08-22,214,Pacific West,771648
2020-08-22,214,South,1869004
2020-08-22,214,South West,813911
2020-08-23,215,Mid West,892110
2020-08-23,215,Mountain West,209711
2020-08-23,215,North East,1077685
2020-08-23,215,Other,29073
2020-08-23,215,Pacific West,777448
2020-08-23,215,South,1881911
2020-08-23,215,South West,818973
2020-08-24,216,Mid West,900811
2020-08-24,216,Mountain West,210864
2020-08-24,216,North East,1080705
2020-08-24,216,Other,29658
2020-08-24,216,Pacific West,784547
2020-08-24,216,South,1893106
2020-08-24,216,South West,823652
2020-08-25,217,Mid West,908578
2020-08-25,217,Mountain West,212701
2020-08-25,217,North East,1083126
2020-08-25,217,Other,29864
2020-08-25,217,Pacific West,790839
2020-08-25,217,South,1907407
2020-08-25,217,South West,830807
2020-08-26,218,Mid West,919157
2020-08-26,218,Mountain West,214069
2020-08-26,218,North East,1085648
2020-08-26,218,Other,30050
2020-08-26,218,Pacific West,797777
2020-08-26,218,South,1924672
2020-08-26,218,South West,837469
2020-08-27,219,Mid West,932110
2020-08-27,219,Mountain West,215895
2020-08-27,219,North East,1088660
2020-08-27,219,Other,30753
2020-08-27,219,Pacific West,803721
2020-08-27,219,South,1940534
2020-08-27,219,South West,842289
2020-08-28,220,Mid West,943593
2020-08-28,220,Mountain West,217815
2020-08-28,220,North East,1091893
2020-08-28,220,Other,31145
2020-08-28,220,Pacific West,810559
2020-08-28,220,South,1957761
2020-08-28,220,South West,848125
2020-08-29,221,Mid West,953567
2020-08-29,221,Mountain West,219621
2020-08-29,221,North East,1094873
2020-08-29,221,Other,31584
2020-08-29,221,Pacific West,816435
2020-08-29,221,South,1973882
2020-08-29,221,South West,856343
2020-08-30,222,Mid West,963587
2020-08-30,222,Mountain West,221012
2020-08-30,222,North East,1097109
2020-08-30,222,Other,31872
2020-08-30,222,Pacific West,821299
2020-08-30,222,South,1986535
2020-08-30,222,South West,859678
2020-08-31,223,Mid West,971552
2020-08-31,223,Mountain West,222111
2020-08-31,223,North East,1100463
2020-08-31,223,Other,32205
2020-08-31,223,Pacific West,828468
2020-08-31,223,South,1998286
2020-08-31,223,South West,863145
2020-09-01,224,Mid West,980342
2020-09-01,224,Mountain West,223547
2020-09-01,224,North East,1103657
2020-09-01,224,Other,32432
2020-09-01,224,Pacific West,832364
2020-09-01,224,South,2016742
2020-09-01,224,South West,868823
2020-09-02,225,Mid West,990334
2020-09-02,225,Mountain West,224979
2020-09-02,225,North East,1106739
2020-09-02,225,Other,32866
2020-09-02,225,Pacific West,839000
2020-09-02,225,South,2031288
2020-09-02,225,South West,873652
2020-09-03,226,Mid West,1001050
2020-09-03,226,Mountain West,226575
2020-09-03,226,North East,1109815
2020-09-03,226,Other,33123
2020-09-03,226,Pacific West,844778
2020-09-03,226,South,2048783
2020-09-03,226,South West,878515
2020-09-04,227,Mid West,1016808
2020-09-04,227,Mountain West,228040
2020-09-04,227,North East,1113480
2020-09-04,227,Other,33265
2020-09-04,227,Pacific West,850563
2020-09-04,227,South,2065364
2020-09-04,227,South West,885248
2020-09-05,228,Mid West,1028764
2020-09-05,228,Mountain West,229988
2020-09-05,228,North East,1116806
2020-09-05,228,Other,33529
2020-09-05,228,Pacific West,856281
2020-09-05,228,South,2079873
2020-09-05,228,South West,890719
2020-09-06,229,Mid West,1036011
2020-09-06,229,Mountain West,231501
2020-09-06,229,North East,1119493
2020-09-06,229,Other,33610
2020-09-06,229,Pacific West,860669
2020-09-06,229,South,2092659
2020-09-06,229,South West,893528
2020-09-07,230,Mid West,1043358
2020-09-07,230,Mountain West,232570
2020-09-07,230,North East,1122310
2020-09-07,230,Other,34079
2020-09-07,230,Pacific West,863373
2020-09-07,230,South,2100697
2020-09-07,230,South West,894629
2020-09-08,231,Mid West,1049991
2020-09-08,231,Mountain West,233598
2020-09-08,231,North East,1125146
2020-09-08,231,Other,34265
2020-09-08,231,Pacific West,867018
2020-09-08,231,South,2109668
2020-09-08,231,South West,898175
2020-09-09,232,Mid West,1058258
2020-09-09,232,Mountain West,234762
2020-09-09,232,North East,1127613
2020-09-09,232,Other,34342
2020-09-09,232,Pacific West,870706
2020-09-09,232,South,2122198
2020-09-09,232,South West,903877
2020-09-10,233,Mid West,1068519
2020-09-10,233,Mountain West,236219
2020-09-10,233,North East,1130980
2020-09-10,233,Other,34918
2020-09-10,233,Pacific West,875302
2020-09-10,233,South,2135653
2020-09-10,233,South West,906231
2020-09-11,234,Mid West,1080616
2020-09-11,234,Mountain West,237962
2020-09-11,234,North East,1134962
2020-09-11,234,Other,35125
2020-09-11,234,Pacific West,880399
2020-09-11,234,South,2153373
2020-09-11,234,South West,912824
2020-09-12,235,Mid West,1092238
2020-09-12,235,Mountain West,239752
2020-09-12,235,North East,1138805
2020-09-12,235,Other,35405
2020-09-12,235,Pacific West,885416
2020-09-12,235,South,2168365
2020-09-12,235,South West,916283
2020-09-13,236,Mid West,1101064
2020-09-13,236,Mountain West,241371
2020-09-13,236,North East,1141442
2020-09-13,236,Other,35684
2020-09-13,236,Pacific West,888916
2020-09-13,236,South,2180926
2020-09-13,236,South West,921166
2020-09-14,237,Mid West,1110323
2020-09-14,237,Mountain West,242972
2020-09-14,237,North East,1144918
2020-09-14,237,Other,35960
2020-09-14,237,Pacific West,892790
2020-09-14,237,South,2192101
2020-09-14,237,South West,925347
2020-09-15,238,Mid West,1119015
2020-09-15,238,Mountain West,244633
2020-09-15,238,North East,1148588
2020-09-15,238,Other,36304
2020-09-15,238,Pacific West,896621
2020-09-15,238,South,2205682
2020-09-15,238,South West,932953
2020-09-16,239,Mid West,1129100
2020-09-16,239,Mountain West,246771
2020-09-16,239,North East,1151777
2020-09-16,239,Other,36453
2020-09-16,239,Pacific West,900427
2020-09-16,239,South,2219878
2020-09-16,239,South West,937850
2020-09-17,240,Mid West,1140970
2020-09-17,240,Mountain West,249186
2020-09-17,240,North East,1155685
2020-09-17,240,Other,36921
2020-09-17,240,Pacific West,905010
2020-09-17,240,South,2235080
2020-09-17,240,South West,944326
2020-09-18,241,Mid West,1155428
2020-09-18,241,Mountain West,252198
2020-09-18,241,North East,1159148
2020-09-18,241,Other,37510
2020-09-18,241,Pacific West,910398
2020-09-18,241,South,2252143
2020-09-18,241,South West,949103
2020-09-19,242,Mid West,1167719
2020-09-19,242,Mountain West,254818
2020-09-19,242,North East,1162768
2020-09-19,242,Other,38303
2020-09-19,242,Pacific West,915279
2020-09-19,242,South,2266800
2020-09-19,242,South West,952753
2020-09-20,243,Mid West,1178810
2020-09-20,243,Mountain West,257095
2020-09-20,243,North East,1165677
2020-09-20,243,Other,38630
2020-09-20,243,Pacific West,918870
2020-09-20,243,South,2278808
2020-09-20,243,South West,958994
2020-09-21,244,Mid West,1188481
2020-09-21,244,Mountain West,259103
2020-09-21,244,North East,1169084
2020-09-21,244,Other,38926
2020-09-21,244,Pacific West,923301
2020-09-21,244,South,2288365
2020-09-21,244,South West,981119
2020-09-22,245,Mid West,1197838
2020-09-22,245,Mountain West,261458
2020-09-22,245,North East,1171987
2020-09-22,245,Other,39109
2020-09-22,245,Pacific West,927174
2020-09-22,245,South,2301872
2020-09-22,245,South West,988423
2020-09-23,246,Mid West,1209230
2020-09-23,246,Mountain West,264221
2020-09-23,246,North East,1175246
2020-09-23,246,Other,39235
2020-09-23,246,Pacific West,931488
2020-09-23,246,South,2316393
2020-09-23,246,South West,990629
2020-09-24,247,Mid West,1222756
2020-09-24,247,Mountain West,267314
2020-09-24,247,North East,1178749
2020-09-24,247,Other,40036
2020-09-24,247,Pacific West,935699
2020-09-24,247,South,2331691
2020-09-24,247,South West,995907
2020-09-25,248,Mid West,1237216
2020-09-25,248,Mountain West,270950
2020-09-25,248,North East,1182612
2020-09-25,248,Other,40811
2020-09-25,248,Pacific West,941547
2020-09-25,248,South,2346656
2020-09-25,248,South West,1000414
2020-09-26,249,Mid West,1251636
2020-09-26,249,Mountain West,274080
2020-09-26,249,North East,1186607
2020-09-26,249,Other,41272
2020-09-26,249,Pacific West,946455
2020-09-26,249,South,2360163
2020-09-26,249,South West,1004387
2020-09-27,250,Mid West,1263175
2020-09-27,250,Mountain West,276663
2020-09-27,250,North East,1190192
2020-09-27,250,Other,41840
2020-09-27,250,Pacific West,949782
2020-09-27,250,South,2370796
2020-09-27,250,South West,1009432
2020-09-28,251,Mid West,1273886
2020-09-28,251,Mountain West,279213
2020-09-28,251,North East,1194326
2020-09-28,251,Other,42551
2020-09-28,251,Pacific West,953350
2020-09-28,251,South,2378493
2020-09-28,251,South West,1012345
2020-09-29,252,Mid West,1284762
2020-09-29,252,Mountain West,281735
2020-09-29,252,North East,1199022
2020-09-29,252,Other,43084
